date,month_label,provider,country_iso3,order_payment_type,payment_method,card_brand,gender,offer,orders_count,total_payout_usd
2025-10-01,Oct 2025,PP,ESP,recurring,APM,Unknown,male,2828,55,2540.605468
2025-10-01,Oct 2025,Che,MEX,recurring,card,MASTERCARD,male,8484,39,2472.19315
2025-10-01,Oct 2025,Nuv,CHL,recurring,card,VISA,male,2828,67,2469.38
2025-10-01,Oct 2025,Nuv,ECU,recurring,card,VISA,male,2828,74,2469.33
2025-10-01,Oct 2025,Sol,SGP,recurring,card,MASTERCARD,male,2828,65,2459.36
2025-10-01,Oct 2025,Sol,CAN,recurring,apple_pay,MASTERCARD,male,8484,30,2446.9
2025-10-01,Oct 2025,Sol,USA,first,card,AMEX,male,8484,61,2431.39
2025-10-01,Oct 2025,PP,JPN,recurring,APM,Unknown,male,2828,68,2427.550722
2025-10-01,Oct 2025,Sol,USA,recurring,card,VISA,female,8484,31,2419.69
2025-10-01,Oct 2025,Sol,NZL,recurring,card,MASTERCARD,male,2828,65,2417.228871
2025-10-01,Oct 2025,Nuv,DNK,recurring,apple_pay,VISA,male,2828,50,2415.872542
2025-10-01,Oct 2025,PP,ITA,first,APM,Unknown,male,8484,46,2413.561705
2025-10-01,Oct 2025,PP,ISR,recurring,APM,Unknown,male,2828,70,2400.535723
2025-10-01,Oct 2025,Ad,IND,first,card,AMEX,male,2828,124,2394.784934
2025-10-01,Oct 2025,Che,USA,recurring,apple_pay,AMEX,male,2828,62,2390.977864
2025-10-01,Oct 2025,Nuv,DEU,upsell,apple_pay,VISA,male,No offer,43,2386.094825
2025-10-01,Oct 2025,PP,MEX,recurring,APM,Unknown,female,2828,64,2381.262833
2025-10-01,Oct 2025,Ad,ARE,recurring,apple_pay,VISA,male,8484,31,2379.69
2025-10-01,Oct 2025,PP,IRL,recurring,APM,Unknown,male,2828,55,2376.579587
2025-10-01,Oct 2025,PP,NLD,recurring,APM,Unknown,male,2828,51,2362.715245
2025-10-01,Oct 2025,Ad,AUS,recurring,card,AMEX,male,2828,54,2359.46
2025-10-01,Oct 2025,Sol,CHE,upsell,card,MASTERCARD,male,No offer,47,2349.53
2025-10-01,Oct 2025,Ad,USA,recurring,apple_pay,VISA,male,2828,59,2349.41
2025-10-01,Oct 2025,Pay,AUS,first,apple_pay,MASTERCARD,male,8484,62,2340.26
2025-10-01,Oct 2025,Nuv,CHL,upsell,card,VISA,male,No offer,50,2339.53
2025-10-01,Oct 2025,Sol,ZAF,first,apple_pay,VISA,male,2828,117,2330.57657
2025-10-01,Oct 2025,Nuv,COL,first,card,MASTERCARD,male,8484,72,2287.42
2025-10-01,Oct 2025,Nuv,ARG,recurring,card,MASTERCARD,male,2828,73,2279.4
2025-10-01,Oct 2025,Sol,SAU,recurring,card,MASTERCARD,male,2828,61,2269.39
2025-10-01,Oct 2025,Ad,JPN,recurring,card,JCB,male,2828,59,2267.36143
2025-10-01,Oct 2025,Che,IND,recurring,card,VISA,male,8484,36,2257.19136
2025-10-01,Oct 2025,Ad,CHE,recurring,apple_pay,VISA,male,8484,27,2248.27
2025-10-01,Oct 2025,Sol,CAN,recurring,card,VISA,female,2828,57,2243.83
2025-10-01,Oct 2025,Eb,BRA,recurring,card,VISA,male,728,56,2218.443918
2025-10-01,Oct 2025,Ad,GBR,recurring,apple_pay,MASTERCARD,female,2828,41,2217.982277
2025-10-01,Oct 2025,Sol,CAN,recurring,apple_pay,VISA,male,8484,26,2201.34
2025-10-01,Oct 2025,Pay,ARE,recurring,card,MASTERCARD,male,2828,66,2199.43
2025-10-01,Oct 2025,Sol,PHL,upsell,card,MASTERCARD,male,No offer,39,2147.61
2025-10-01,Oct 2025,Che,COL,recurring,card,VISA,male,2828,62,2146.06337
2025-10-01,Oct 2025,Sol,USA,upsell,card,VISA,male,No offer,40,2141.6
2025-10-01,Oct 2025,Pay,HKG,recurring,apple_pay,MASTERCARD,male,2828,62,2139.46
2025-10-01,Oct 2025,Ad,CAN,recurring,apple_pay,AMEX,male,2828,50,2138.7
2025-10-01,Oct 2025,Sol,ZAF,first,card,MASTERCARD,male,2828,106,2134.04858
2025-10-01,Oct 2025,PP,DEU,recurring,APM,Unknown,male,728,51,2130.642423
2025-10-01,Oct 2025,PP,BEL,recurring,APM,Unknown,male,8484,21,2119.48651
2025-10-01,Oct 2025,Eb,BRA,first,card,VISA,male,8484,51,2112.972842
2025-10-01,Oct 2025,Sol,SAU,recurring,apple_pay,MASTERCARD,male,2828,54,2109.46
2025-10-01,Oct 2025,Sol,USA,upsell,apple_pay,AMEX,male,No offer,39,2105.61
2025-10-01,Oct 2025,Sol,FRA,first,apple_pay,VISA,male,2828,78,2100.636786
2025-10-01,Oct 2025,PP,DEU,recurring,APM,Unknown,female,2828,44,2098.589842
2025-10-01,Oct 2025,Sol,ZAF,recurring,apple_pay,VISA,male,8484,26,2079.74
2025-10-01,Oct 2025,Che,ECU,recurring,card,VISA,male,2828,63,2058.130828
2025-10-01,Oct 2025,Che,USA,first,card,MASTERCARD,male,2828,114,2053.556746
2025-10-01,Oct 2025,Nuv,PRT,recurring,apple_pay,VISA,male,2828,42,2053.44304
2025-10-01,Oct 2025,PP,USA,recurring,APM,Unknown,Unknown,8484,27,2038.373233
2025-10-01,Oct 2025,Ad,IND,recurring,card,AMEX,male,2828,52,2035.777452
2025-10-01,Oct 2025,Sol,ZAF,first,card,VISA,male,8484,51,2023.562101
2025-10-01,Oct 2025,PP,FRA,first,APM,Unknown,male,8484,45,2016.892332
2025-10-01,Oct 2025,Sol,USA,first,card,MASTERCARD,male,2828,102,2002.98
2025-10-01,Oct 2025,Sol,CAN,recurring,card,MASTERCARD,female,2828,51,2001.5
2025-10-01,Oct 2025,Sol,HKG,recurring,card,MASTERCARD,male,2828,50,1989.5
2025-10-01,Oct 2025,Nuv,PER,recurring,apple_pay,VISA,male,2828,51,1985.347091
2025-10-01,Oct 2025,Sol,ZAF,upsell,card,MASTERCARD,male,No offer,33,1980.828626
2025-10-01,Oct 2025,PP,ZAF,recurring,APM,Unknown,male,2828,58,1979.424853
2025-10-01,Oct 2025,Nuv,GBR,first,apple_pay,MASTERCARD,male,8484,35,1976.196236
2025-10-01,Oct 2025,Che,MEX,upsell,card,MASTERCARD,male,No offer,53,1973.776854
2025-10-01,Oct 2025,Sol,THA,recurring,card,MASTERCARD,male,2828,53,1969.47
2025-10-01,Oct 2025,Nuv,FRA,first,apple_pay,VISA,male,8484,41,1962.608669
2025-10-01,Oct 2025,PP,CHL,recurring,APM,Unknown,male,2828,55,1959.93019
2025-10-01,Oct 2025,PP,USA,recurring,APM,Unknown,Unknown,2828,54,1940.674872
2025-10-01,Oct 2025,Sol,ITA,recurring,card,VISA,male,2828,39,1936.115233
2025-10-01,Oct 2025,Ad,AUS,recurring,card,AMEX,male,8484,22,1935.78
2025-10-01,Oct 2025,Nuv,COL,first,card,VISA,male,2828,115,1927.02
2025-10-01,Oct 2025,Ad,SGP,recurring,apple_pay,VISA,male,8484,25,1926.96
2025-10-01,Oct 2025,Eb,MEX,recurring,card,MASTERCARD,male,8484,25,1919.081072
2025-10-01,Oct 2025,Sol,AUS,recurring,apple_pay,MASTERCARD,male,8484,22,1913.78
2025-10-01,Oct 2025,Sol,PHL,first,card,MASTERCARD,male,2828,100,1907.02
2025-10-01,Oct 2025,Nuv,IRL,recurring,apple_pay,VISA,male,2828,41,1888.392163
2025-10-01,Oct 2025,PP,JPN,recurring,APM,Unknown,male,8484,27,1881.103115
2025-10-01,Oct 2025,Nuv,COL,recurring,card,VISA,male,8484,27,1879.75
2025-10-01,Oct 2025,Nuv,SAU,upsell,apple_pay,VISA,male,No offer,37,1875.66
2025-10-01,Oct 2025,Sol,IRL,upsell,apple_pay,VISA,male,No offer,28,1874.582855
2025-10-01,Oct 2025,Ad,USA,first,card,MASTERCARD,male,2828,97,1873.04
2025-10-01,Oct 2025,Nuv,MEX,upsell,apple_pay,VISA,male,No offer,42,1864.72239
2025-10-01,Oct 2025,Nuv,ESP,recurring,apple_pay,MASTERCARD,male,2828,48,1862.611239
2025-10-01,Oct 2025,Nuv,FRA,recurring,apple_pay,MASTERCARD,male,2828,43,1861.062334
2025-10-01,Oct 2025,Nuv,GBR,recurring,apple_pay,MASTERCARD,male,8484,21,1860.363656
2025-10-01,Oct 2025,Sol,ZAF,recurring,card,VISA,female,2828,48,1859.52
2025-10-01,Oct 2025,Sol,EGY,recurring,card,MASTERCARD,male,2828,54,1849.47
2025-10-01,Oct 2025,Nuv,AUS,first,apple_pay,VISA,male,2828,107,1847.16
2025-10-01,Oct 2025,PP,PRI,recurring,APM,Unknown,male,2828,58,1842.471443
2025-10-01,Oct 2025,Ad,USA,recurring,card,MASTERCARD,male,2828,49,1839.51
2025-10-01,Oct 2025,Sol,NGA,recurring,card,MASTERCARD,male,2828,51,1839.49
2025-10-01,Oct 2025,Ad,BRA,first,apple_pay,VISA,male,2828,87,1838.974223
2025-10-01,Oct 2025,Che,ARG,recurring,card,MASTERCARD,male,2828,52,1832.512285
2025-10-01,Oct 2025,Che,USA,recurring,card,VISA,male,8484,27,1823.318674
2025-10-01,Oct 2025,Sol,PRT,recurring,apple_pay,VISA,male,2828,34,1819.5805
2025-10-01,Oct 2025,Ad,FRA,upsell,apple_pay,MASTERCARD,male,No offer,32,1788.77128
2025-10-01,Oct 2025,Sol,USA,first,card,AMEX,male,2828,89,1783.11
2025-10-01,Oct 2025,Sol,FRA,recurring,apple_pay,VISA,male,8484,16,1781.253306
2025-10-01,Oct 2025,Sol,NZL,recurring,card,VISA,male,8484,23,1779.77
2025-10-01,Oct 2025,Pay,CAN,recurring,apple_pay,VISA,male,2828,44,1774.397033
2025-10-01,Oct 2025,Nuv,ESP,first,apple_pay,VISA,male,8484,36,1774.392432
2025-10-01,Oct 2025,Che,ITA,recurring,card,MASTERCARD,male,2828,42,1764.934028
2025-10-01,Oct 2025,Nuv,PAN,recurring,card,VISA,male,2828,51,1764.52
2025-10-01,Oct 2025,PP,DEU,recurring,APM,Unknown,female,8484,18,1752.727937
2025-10-01,Oct 2025,Nuv,ITA,recurring,apple_pay,VISA,male,8484,17,1743.986731
2025-10-01,Oct 2025,Nuv,USA,recurring,card,VISA,male,2828,50,1739.55
2025-10-01,Oct 2025,Ad,USA,first,card,MASTERCARD,male,8484,45,1735.55
2025-10-01,Oct 2025,Sol,USA,recurring,card,MASTERCARD,female,2828,45,1709.55
2025-10-01,Oct 2025,Sol,MAR,recurring,card,MASTERCARD,male,2828,46,1699.54
2025-10-01,Oct 2025,Sol,CIV,first,card,VISA,male,2828,85,1699.15
2025-10-01,Oct 2025,PP,GBR,recurring,APM,Unknown,female,2828,30,1697.612255
2025-10-01,Oct 2025,PP,IND,recurring,APM,Unknown,male,2828,46,1685.255886
2025-10-01,Oct 2025,Che,USA,recurring,apple_pay,AMEX,female,2828,44,1684.950319
2025-10-01,Oct 2025,Ad,AUS,upsell,apple_pay,VISA,male,No offer,30,1683.7
2025-10-01,Oct 2025,Sol,USA,first,apple_pay,AMEX,male,2828,82,1675.18
2025-10-01,Oct 2025,PP,GBR,recurring,APM,Unknown,male,728,31,1672.445237
2025-10-01,Oct 2025,Nuv,BEL,recurring,apple_pay,VISA,male,2828,37,1667.139565
2025-10-01,Oct 2025,Ad,USA,first,card,AMEX,male,8484,43,1663.57
2025-10-01,Oct 2025,Sol,AUS,recurring,card,VISA,male,2828,41,1663.23
2025-10-01,Oct 2025,PP,CAN,recurring,APM,Unknown,male,728,39,1651.990761
2025-10-01,Oct 2025,Nuv,ESP,recurring,apple_pay,VISA,male,8484,18,1650.985703
2025-10-01,Oct 2025,Pay,MEX,recurring,apple_pay,MASTERCARD,male,2828,45,1649.58
2025-10-01,Oct 2025,Sol,FRA,recurring,card,VISA,male,2828,31,1649.514488
2025-10-01,Oct 2025,Sol,USA,first,apple_pay,AMEX,male,8484,41,1631.59
2025-10-01,Oct 2025,Ad,KWT,recurring,apple_pay,VISA,male,2828,43,1619.58
2025-10-01,Oct 2025,Che,GTM,recurring,card,VISA,male,2828,49,1617.070461
2025-10-01,Oct 2025,Che,GBR,recurring,card,MASTERCARD,male,2828,31,1614.551569
2025-10-01,Oct 2025,Sol,AUS,upsell,apple_pay,MASTERCARD,male,No offer,29,1605.71
2025-10-01,Oct 2025,Sol,CHE,recurring,card,MASTERCARD,male,8484,20,1599.8
2025-10-01,Oct 2025,Ad,JPN,recurring,card,AMEX,male,2828,41,1574.597247
2025-10-01,Oct 2025,Nuv,GBR,recurring,apple_pay,MASTERCARD,male,728,30,1573.579429
2025-10-01,Oct 2025,Nuv,CHE,upsell,apple_pay,VISA,male,No offer,37,1569.68
2025-10-01,Oct 2025,Che,BRA,recurring,card,MASTERCARD,male,8484,20,1568.024692
2025-10-01,Oct 2025,Pay,USA,recurring,apple_pay,MASTERCARD,male,2828,41,1559.61
2025-10-01,Oct 2025,Nuv,GBR,upsell,apple_pay,MASTERCARD,male,No offer,23,1555.022936
2025-10-01,Oct 2025,Ad,DEU,recurring,apple_pay,MASTERCARD,male,8484,15,1546.066695
2025-10-01,Oct 2025,Sol,IDN,recurring,card,VISA,male,8484,21,1539.79
2025-10-01,Oct 2025,Nuv,COL,upsell,card,VISA,male,No offer,36,1539.68
2025-10-01,Oct 2025,PP,ECU,recurring,APM,Unknown,male,2828,44,1538.606969
2025-10-01,Oct 2025,Nuv,DEU,first,apple_pay,VISA,male,2828,64,1531.293347
2025-10-01,Oct 2025,PP,CRI,recurring,APM,Unknown,male,2828,42,1529.093978
2025-10-01,Oct 2025,Ad,SWE,recurring,apple_pay,MASTERCARD,male,2828,30,1526.884879
2025-10-01,Oct 2025,Sol,BRA,first,apple_pay,MASTERCARD,male,8484,37,1521.447325
2025-10-01,Oct 2025,Raz,IND,upsell,card,Unknown,male,No offer,28,1520.735341
2025-10-01,Oct 2025,Pay,COL,recurring,apple_pay,MASTERCARD,male,2828,41,1519.6
2025-10-01,Oct 2025,Ad,CAN,recurring,card,AMEX,male,2828,36,1518.407568
2025-10-01,Oct 2025,Ad,QAT,recurring,apple_pay,VISA,male,2828,39,1509.62
2025-10-01,Oct 2025,Eb,BRA,recurring,card,MASTERCARD,male,728,39,1504.550943
2025-10-01,Oct 2025,Sol,ZAF,recurring,apple_pay,MASTERCARD,male,2828,40,1499.6
2025-10-01,Oct 2025,Ad,USA,first,card,AMEX,male,2828,76,1499.24
2025-10-01,Oct 2025,Raz,IND,first,card,VISA,male,728,224,1473.367933
2025-10-01,Oct 2025,PP,HKG,recurring,APM,Unknown,male,2828,40,1470.24971
2025-10-01,Oct 2025,Che,ARG,upsell,card,VISA,male,No offer,36,1469.858987
2025-10-01,Oct 2025,Sol,NGA,first,card,MASTERCARD,male,2828,73,1467.27
2025-10-01,Oct 2025,Ad,DEU,recurring,apple_pay,AMEX,male,2828,30,1464.75628
2025-10-01,Oct 2025,Nuv,GTM,recurring,card,VISA,male,2828,46,1464.58
2025-10-01,Oct 2025,PP,AUT,first,APM,Unknown,male,8484,28,1459.970934
2025-10-01,Oct 2025,Nuv,USA,recurring,card,VISA,male,8484,20,1459.81
2025-10-01,Oct 2025,Sol,USA,recurring,card,MASTERCARD,female,8484,21,1459.8
2025-10-01,Oct 2025,Sol,ZAF,recurring,card,MASTERCARD,male,8484,21,1459.79
2025-10-01,Oct 2025,Che,ARG,first,card,VISA,male,2828,84,1457.924345
2025-10-01,Oct 2025,PP,CAN,recurring,APM,Unknown,female,2828,41,1454.82308
2025-10-01,Oct 2025,Pay,CAN,recurring,apple_pay,MASTERCARD,male,8484,19,1446.23
2025-10-01,Oct 2025,Ad,COL,recurring,apple_pay,VISA,male,2828,38,1444.62
2025-10-01,Oct 2025,Ad,ARG,first,card,VISA,male,2828,73,1439.27
2025-10-01,Oct 2025,Sol,USA,first,card,MASTERCARD,male,8484,36,1431.64
2025-10-01,Oct 2025,Raz,IND,first,card,Unknown,male,2828,75,1420.890742
2025-10-01,Oct 2025,Sol,CIV,recurring,card,VISA,male,2828,47,1414.53
2025-10-01,Oct 2025,Che,CHL,recurring,card,VISA,male,2828,44,1401.741911
2025-10-01,Oct 2025,Pay,NOR,recurring,apple_pay,MASTERCARD,male,2828,38,1399.65
2025-10-01,Oct 2025,Ad,AUS,recurring,apple_pay,VISA,male,728,34,1385.66
2025-10-01,Oct 2025,Nuv,PER,recurring,card,VISA,male,8484,23,1379.81
2025-10-01,Oct 2025,PP,PHL,upsell,APM,Unknown,male,No offer,27,1374.137291
2025-10-01,Oct 2025,PP,USA,recurring,APM,Unknown,female,728,40,1374.135426
2025-10-01,Oct 2025,PP,BEL,upsell,APM,Unknown,male,No offer,30,1370.653712
2025-10-01,Oct 2025,Eb,PER,recurring,card,VISA,male,8484,20,1369.8
2025-10-01,Oct 2025,Nuv,ECU,recurring,card,MASTERCARD,male,2828,45,1369.62
2025-10-01,Oct 2025,Ad,ESP,first,apple_pay,MASTERCARD,male,2828,49,1367.959535
2025-10-01,Oct 2025,Ad,NZL,recurring,apple_pay,VISA,male,8484,17,1359.83
2025-10-01,Oct 2025,Eb,CHL,recurring,card,VISA,male,8484,17,1359.83
2025-10-01,Oct 2025,PP,MEX,recurring,APM,Unknown,male,728,39,1355.256066
2025-10-01,Oct 2025,Che,IND,recurring,card,MASTERCARD,male,2828,37,1354.078438
2025-10-01,Oct 2025,Che,ARG,recurring,card,VISA,male,8484,20,1352.710943
2025-10-01,Oct 2025,Sol,CHE,upsell,apple_pay,MASTERCARD,male,No offer,27,1349.73
2025-10-01,Oct 2025,Sol,CHE,first,card,MASTERCARD,male,2828,62,1344.16
2025-10-01,Oct 2025,Ad,FRA,first,apple_pay,MASTERCARD,male,2828,49,1343.309215
2025-10-01,Oct 2025,PP,FRA,recurring,APM,Unknown,female,2828,27,1342.052589
2025-10-01,Oct 2025,Nuv,MEX,first,card,MASTERCARD,male,8484,45,1339.770875
2025-10-01,Oct 2025,PP,NZL,recurring,APM,Unknown,male,2828,34,1332.737807
2025-10-01,Oct 2025,Nuv,NLD,recurring,apple_pay,VISA,male,2828,29,1328.753228
2025-10-01,Oct 2025,Nuv,DEU,recurring,apple_pay,VISA,male,8484,16,1327.036214
2025-10-01,Oct 2025,Ad,AUS,recurring,apple_pay,AMEX,male,8484,15,1319.85
2025-10-01,Oct 2025,Sol,PHL,recurring,card,MASTERCARD,male,8484,19,1319.82
2025-10-01,Oct 2025,Ad,MYS,recurring,apple_pay,VISA,male,2828,34,1319.66
2025-10-01,Oct 2025,Sol,NGA,upsell,card,MASTERCARD,male,No offer,24,1313.094604
2025-10-01,Oct 2025,Sol,GBR,recurring,card,VISA,male,2828,23,1312.655257
2025-10-01,Oct 2025,Sol,CHE,recurring,card,MASTERCARD,female,2828,34,1309.66
2025-10-01,Oct 2025,Sol,AUS,recurring,card,MASTERCARD,female,2828,32,1305.12
2025-10-01,Oct 2025,PP,COL,upsell,APM,Unknown,male,No offer,27,1302.758295
2025-10-01,Oct 2025,Nuv,ECU,upsell,card,VISA,male,No offer,28,1299.74
2025-10-01,Oct 2025,Nuv,PER,upsell,apple_pay,VISA,male,No offer,25,1299.34204
2025-10-01,Oct 2025,Nuv,DEU,upsell,apple_pay,MASTERCARD,male,No offer,29,1296.024292
2025-10-01,Oct 2025,Ad,CAN,recurring,apple_pay,AMEX,male,8484,15,1295.85
2025-10-01,Oct 2025,Che,MEX,recurring,card,VISA,female,2828,42,1293.348091
2025-10-01,Oct 2025,Ad,USA,upsell,card,AMEX,male,No offer,22,1285.78
2025-10-01,Oct 2025,Eb,CHL,recurring,card,MASTERCARD,male,8484,16,1279.84
2025-10-01,Oct 2025,Che,USA,first,card,MASTERCARD,male,8484,40,1277.754573
2025-10-01,Oct 2025,Che,USA,upsell,apple_pay,VISA,male,2828,13,1273.54099
2025-10-01,Oct 2025,Nuv,SAU,recurring,apple_pay,VISA,male,2828,32,1269.68
2025-10-01,Oct 2025,Che,CAN,recurring,card,VISA,male,2828,35,1266.238316
2025-10-01,Oct 2025,Che,ARG,upsell,card,MASTERCARD,male,No offer,31,1264.257747
2025-10-01,Oct 2025,Pay,AUS,recurring,apple_pay,MASTERCARD,male,728,33,1260.69
2025-10-01,Oct 2025,Ad,BRA,recurring,apple_pay,VISA,male,728,32,1258.522378
2025-10-01,Oct 2025,Sol,AUS,first,apple_pay,MASTERCARD,male,2828,58,1257.82
2025-10-01,Oct 2025,Ad,DEU,upsell,apple_pay,MASTERCARD,male,No offer,21,1254.648414
2025-10-01,Oct 2025,Che,USA,recurring,card,MASTERCARD,male,8484,18,1254.455569
2025-10-01,Oct 2025,Ad,JPN,recurring,card,AMEX,male,8484,16,1251.204518
2025-10-01,Oct 2025,Nuv,CHL,upsell,apple_pay,VISA,male,No offer,26,1249.75
2025-10-01,Oct 2025,Nuv,AUS,first,apple_pay,VISA,male,8484,30,1249.31
2025-10-01,Oct 2025,Nuv,FIN,recurring,apple_pay,VISA,male,2828,25,1242.245339
2025-10-01,Oct 2025,Nuv,IND,recurring,card,VISA,male,8484,20,1239.84
2025-10-01,Oct 2025,Nuv,NZL,recurring,apple_pay,VISA,male,8484,18,1239.84
2025-10-01,Oct 2025,PP,ITA,recurring,APM,Unknown,male,728,27,1233.658879
2025-10-01,Oct 2025,Nuv,FRA,recurring,apple_pay,VISA,male,728,25,1232.534023
2025-10-01,Oct 2025,Ad,DEU,first,apple_pay,MASTERCARD,male,2828,45,1223.792157
2025-10-01,Oct 2025,Nuv,COL,recurring,card,MASTERCARD,male,8484,20,1219.82
2025-10-01,Oct 2025,Nuv,TTO,recurring,card,VISA,male,2828,35,1219.67
2025-10-01,Oct 2025,Sol,ESP,recurring,card,VISA,male,2828,25,1217.453793
2025-10-01,Oct 2025,Sol,CAN,upsell,apple_pay,VISA,male,No offer,23,1215.487552
2025-10-01,Oct 2025,Che,USA,recurring,card,VISA,female,2828,36,1215.245641
2025-10-01,Oct 2025,Sol,ESP,recurring,apple_pay,VISA,male,2828,24,1212.382714
2025-10-01,Oct 2025,Nuv,DNK,upsell,apple_pay,VISA,male,No offer,24,1211.894699
2025-10-01,Oct 2025,Nuv,CHL,first,card,VISA,male,8484,33,1207.69
2025-10-01,Oct 2025,Ad,NLD,recurring,apple_pay,MASTERCARD,male,8484,13,1203.617249
2025-10-01,Oct 2025,Ad,MEX,recurring,apple_pay,AMEX,male,8484,15,1199.85
2025-10-01,Oct 2025,Ad,USA,recurring,card,AMEX,male,728,30,1199.7
2025-10-01,Oct 2025,Nuv,NLD,recurring,apple_pay,MASTERCARD,male,2828,27,1194.579051
2025-10-01,Oct 2025,Pay,SAU,recurring,apple_pay,VISA,male,2828,38,1189.68
2025-10-01,Oct 2025,Ad,USA,recurring,card,MASTERCARD,male,8484,15,1179.85
2025-10-01,Oct 2025,Sol,TUR,recurring,card,VISA,male,8484,17,1179.83
2025-10-01,Oct 2025,Pay,SAU,recurring,apple_pay,MASTERCARD,male,2828,33,1179.7
2025-10-01,Oct 2025,Ad,GRC,recurring,apple_pay,MASTERCARD,male,2828,23,1172.403765
2025-10-01,Oct 2025,PP,IRL,recurring,APM,Unknown,male,8484,13,1171.547358
2025-10-01,Oct 2025,Sol,PHL,recurring,card,MASTERCARD,female,2828,31,1169.69
2025-10-01,Oct 2025,Nuv,CRI,recurring,card,MASTERCARD,male,2828,36,1169.67
2025-10-01,Oct 2025,Sol,ITA,recurring,apple_pay,VISA,male,2828,21,1169.124488
2025-10-01,Oct 2025,PP,CHE,first,APM,Unknown,male,8484,29,1168.856176
2025-10-01,Oct 2025,Sol,AUS,recurring,card,VISA,male,8484,15,1167.64
2025-10-01,Oct 2025,Nuv,CHE,recurring,apple_pay,VISA,male,2828,27,1163.97
2025-10-01,Oct 2025,PP,AUS,recurring,APM,Unknown,male,728,33,1156.444035
2025-10-01,Oct 2025,Ad,MEX,recurring,apple_pay,MASTERCARD,male,2828,29,1154.664698
2025-10-01,Oct 2025,PP,AUT,first,APM,Unknown,male,2828,46,1153.825139
2025-10-01,Oct 2025,Sol,LBN,recurring,card,MASTERCARD,male,2828,32,1149.68
2025-10-01,Oct 2025,Sol,ZAF,recurring,card,VISA,male,728,33,1145.728327
2025-10-01,Oct 2025,Sol,ARE,recurring,card,VISA,male,2828,31,1140.791826
2025-10-01,Oct 2025,Sol,ARE,recurring,apple_pay,MASTERCARD,male,8484,15,1139.85
2025-10-01,Oct 2025,Ad,USA,upsell,card,VISA,male,No offer,21,1135.79
2025-10-01,Oct 2025,Che,BRA,upsell,card,VISA,male,No offer,22,1133.11416
2025-10-01,Oct 2025,Che,MEX,first,card,VISA,male,2828,64,1131.84802
2025-10-01,Oct 2025,Sol,SRB,recurring,card,MASTERCARD,male,2828,30,1129.7
2025-10-01,Oct 2025,Ad,ITA,recurring,apple_pay,MASTERCARD,male,8484,12,1124.383945
2025-10-01,Oct 2025,Sol,GBR,recurring,apple_pay,VISA,male,8484,9,1121.463176
2025-10-01,Oct 2025,Eb,MEX,recurring,card,AMEX,male,8484,14,1119.86
2025-10-01,Oct 2025,Sol,CAN,recurring,card,MASTERCARD,male,728,29,1118.823808
2025-10-01,Oct 2025,Nuv,ITA,upsell,apple_pay,VISA,male,No offer,19,1117.626359
2025-10-01,Oct 2025,Sol,GBR,upsell,apple_pay,VISA,male,No offer,14,1115.775038
2025-10-01,Oct 2025,PP,CHE,first,APM,Unknown,male,2828,57,1114.104547
2025-10-01,Oct 2025,Nuv,CRI,recurring,card,VISA,male,2828,32,1109.71
2025-10-01,Oct 2025,Che,PAN,recurring,card,VISA,male,2828,35,1107.496659
2025-10-01,Oct 2025,Pay,CAN,upsell,apple_pay,MASTERCARD,male,No offer,22,1105.8
2025-10-01,Oct 2025,Sol,CAN,recurring,card,VISA,male,728,26,1103.588314
2025-10-01,Oct 2025,Raz,IND,recurring,card,Unknown,male,2828,29,1103.550711
2025-10-01,Oct 2025,Eb,MEX,first,card,MASTERCARD,male,2828,58,1103.539595
2025-10-01,Oct 2025,Sol,AGO,recurring,card,VISA,male,2828,33,1099.67
2025-10-01,Oct 2025,Ad,JPN,recurring,apple_pay,JCB,male,8484,14,1097.457663
2025-10-01,Oct 2025,Sol,JPN,recurring,card,VISA,male,8484,14,1097.286683
2025-10-01,Oct 2025,Ad,JPN,recurring,apple_pay,AMEX,male,8484,14,1097.232012
2025-10-01,Oct 2025,Sol,AUS,recurring,card,MASTERCARD,male,728,28,1096.72
2025-10-01,Oct 2025,Che,GBR,recurring,card,MASTERCARD,male,8484,12,1095.078234
2025-10-01,Oct 2025,Sol,AUS,recurring,apple_pay,MASTERCARD,female,2828,27,1088.74
2025-10-01,Oct 2025,Sol,IDN,upsell,card,VISA,male,No offer,18,1087.82
2025-10-01,Oct 2025,Nuv,DEU,first,apple_pay,VISA,male,8484,23,1080.544466
2025-10-01,Oct 2025,Ad,ESP,upsell,apple_pay,MASTERCARD,male,No offer,19,1079.788384
2025-10-01,Oct 2025,Ad,ARG,recurring,card,AMEX,male,2828,27,1079.73
2025-10-01,Oct 2025,PP,MEX,recurring,APM,Unknown,female,8484,14,1078.427287
2025-10-01,Oct 2025,Ad,ESP,recurring,apple_pay,MASTERCARD,male,8484,11,1078.244516
2025-10-01,Oct 2025,PP,USA,upsell,APM,Unknown,male,2828,11,1077.162133
2025-10-01,Oct 2025,Ad,ITA,recurring,card,AMEX,male,2828,22,1076.561986
2025-10-01,Oct 2025,Ad,CAN,upsell,apple_pay,VISA,male,No offer,17,1072.19324
2025-10-01,Oct 2025,Sol,BRA,recurring,apple_pay,MASTERCARD,male,728,27,1070.234431
2025-10-01,Oct 2025,Sol,GBR,recurring,card,MASTERCARD,male,2828,19,1063.141831
2025-10-01,Oct 2025,PP,ITA,recurring,APM,Unknown,female,2828,21,1062.370747
